Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[150.143, 94.7012, 0.926373]","[150.996, 121.11, 0.90708]","[129.93, 121.109, 0.859887]","[124.612, 154.561, 0.82463]","[123.733, 182.719, 0.865464]","[170.413, 120.213, 0.814546]","[172.119, 151.925, 0.856436]","[172.15, 180.991, 0.870609]","[147.523, 176.58, 0.688415]","[136.914, 177.441, 0.708118]","[140.49, 228.517, 0.780853]","[144.009, 275.159, 0.791199]","[158.965, 177.446, 0.731541]","[158.029, 228.469, 0.795768]","[156.318, 273.418, 0.753722]","[144.871, 89.4431, 0.915811]","[152.815, 89.4246, 0.865726]","[138.705, 93.8234, 0.85453]","[159.002, 93.7834, 0.864135]","[152.791, 284.833, 0.634427]","[158.93, 283.973, 0.697062]","[154.558, 277.834, 0.589456]","[145.747, 284.833, 0.698676]","[139.606, 284.822, 0.658196]","[144.886, 278.671, 0.649097]"
"[150.151, 94.6946, 0.923261]","[151.011, 121.109, 0.916444]","[130.757, 120.23, 0.847512]","[124.614, 153.678, 0.832991]","[122.906, 181.003, 0.876685]","[170.414, 121.099, 0.816004]","[172.124, 152.809, 0.838048]","[172.156, 182.725, 0.847211]","[146.65, 177.446, 0.704652]","[136.088, 177.449, 0.710874]","[140.471, 228.521, 0.792649]","[144.016, 275.167, 0.795608]","[158.938, 178.305, 0.747882]","[157.204, 228.481, 0.789426]","[157.165, 273.419, 0.757944]","[144.877, 89.4322, 0.909303]","[152.833, 89.4125, 0.863063]","[138.725, 93.8223, 0.822713]","[159.842, 93.7812, 0.850275]","[152.811, 284.824, 0.626222]","[158.945, 283.961, 0.695778]","[155.434, 277.844, 0.595861]","[145.743, 284.832, 0.696285]","[139.595, 284.833, 0.675907]","[144.901, 278.686, 0.652824]"
"[150.151, 94.6821, 0.91773]","[150.992, 121.116, 0.906426]","[129.939, 121.103, 0.855271]","[124.612, 153.684, 0.834489]","[123.736, 182.72, 0.866249]","[170.397, 120.23, 0.809895]","[171.302, 151.946, 0.853805]","[172.134, 181.846, 0.855642]","[147.507, 177.435, 0.699559]","[136.911, 177.448, 0.718006]","[141.336, 228.496, 0.781112]","[144.014, 275.175, 0.79641]","[158.954, 177.451, 0.744629]","[157.213, 228.475, 0.799695]","[156.324, 274.273, 0.75584]","[144.874, 89.4111, 0.921328]","[153.668, 89.3965, 0.865871]","[137.879, 93.8177, 0.85356]","[159.836, 92.9509, 0.847868]","[152.786, 284.835, 0.631645]","[158.117, 283.974, 0.694444]","[155.423, 278.651, 0.591362]","[144.9, 284.837, 0.706182]","[138.743, 284.825, 0.671891]","[144.903, 278.686, 0.648537]"
"[150.156, 94.6709, 0.91467]","[151.01, 121.111, 0.914899]","[129.949, 121.097, 0.852589]","[124.628, 153.688, 0.822757]","[123.748, 181.863, 0.859696]","[170.42, 120.225, 0.814909]","[172.128, 151.949, 0.85658]","[172.159, 181.005, 0.866562]","[148.39, 175.696, 0.692308]","[136.936, 176.556, 0.718368]","[140.486, 228.498, 0.783105]","[144.014, 275.174, 0.800442]","[158.977, 176.574, 0.729685]","[158.043, 228.484, 0.81044]","[156.332, 273.423, 0.762838]","[144.882, 89.4, 0.923322]","[153.679, 88.5779, 0.872686]","[138.708, 93.8185, 0.840321]","[159.844, 92.9462, 0.846298]","[152.783, 284.823, 0.631805]","[158.116, 283.96, 0.690372]","[155.432, 277.835, 0.59752]","[144.892, 284.832, 0.715565]","[138.74, 284.818, 0.678259]","[144.906, 278.681, 0.656083]"
"[150.137, 94.6917, 0.91814]","[150.998, 121.117, 0.908869]","[129.939, 121.107, 0.859325]","[124.61, 154.545, 0.825061]","[123.728, 182.72, 0.865958]","[170.404, 120.237, 0.810944]","[172.112, 151.95, 0.853288]","[172.152, 181.865, 0.854891]","[147.508, 176.568, 0.69361]","[136.904, 176.574, 0.703863]","[140.479, 228.494, 0.778087]","[144.01, 274.294, 0.79426]","[158.958, 177.438, 0.740379]","[158.033, 227.606, 0.796637]","[156.32, 273.406, 0.757089]","[144.864, 89.435, 0.916273]","[152.808, 89.4103, 0.871975]","[137.878, 93.808, 0.854224]","[159, 92.9379, 0.854913]","[152.79, 284.829, 0.637064]","[158.933, 283.965, 0.698179]","[154.567, 277.823, 0.591518]","[145.744, 284.829, 0.711053]","[139.6, 284.817, 0.673067]","[144.89, 278.657, 0.651698]"
"[149.275, 94.6764, 0.905567]","[150.135, 121.957, 0.875594]","[129.888, 121.956, 0.854783]","[123.787, 155.432, 0.844392]","[123.713, 182.736, 0.863333]","[168.643, 121.096, 0.806878]","[170.409, 152.782, 0.814337]","[171.297, 182.745, 0.830445]","[146.636, 176.578, 0.708562]","[136.069, 177.441, 0.705757]","[140.467, 228.522, 0.788467]","[144.018, 276.03, 0.795217]","[158.935, 177.442, 0.752536]","[158.034, 228.512, 0.814163]","[156.33, 274.273, 0.753447]","[144.033, 89.4192, 0.920011]","[151.96, 88.5831, 0.906348]","[137.832, 93.832, 0.883425]","[158.967, 92.9283, 0.86312]","[152.821, 284.83, 0.60252]","[158.945, 283.96, 0.668538]","[154.572, 278.657, 0.585953]","[145.748, 284.846, 0.695413]","[139.598, 284.84, 0.669803]","[144.906, 278.696, 0.64176]"
"[149.266, 94.6911, 0.911011]","[150.129, 121.958, 0.873178]","[129.886, 121.12, 0.850993]","[123.776, 154.57, 0.841826]","[122.894, 181.853, 0.870222]","[167.784, 121.117, 0.818357]","[170.414, 152.806, 0.807633]","[171.268, 181.845, 0.830412]","[145.776, 176.555, 0.713173]","[136.047, 176.565, 0.686314]","[139.613, 228.509, 0.795403]","[144.014, 274.301, 0.7882]","[158.108, 176.57, 0.739197]","[157.203, 228.487, 0.793742]","[156.326, 273.401, 0.760279]","[144.023, 89.4296, 0.914704]","[151.955, 89.4046, 0.913218]","[137.822, 93.8171, 0.878673]","[158.959, 93.783, 0.877291]","[152.807, 283.963, 0.598218]","[158.94, 283.077, 0.66057]","[155.434, 277.824, 0.573333]","[145.752, 283.981, 0.677671]","[139.613, 283.97, 0.640676]","[144.892, 278.659, 0.637328]"
"[151.88, 94.7171, 0.944165]","[151.888, 121.119, 0.914548]","[131.661, 120.22, 0.823793]","[125.531, 152.803, 0.808601]","[123.772, 180.134, 0.873722]","[172.142, 121.953, 0.855742]","[172.175, 152.832, 0.843076]","[172.199, 182.738, 0.857152]","[148.396, 177.455, 0.700758]","[136.949, 177.46, 0.72843]","[141.363, 229.357, 0.792608]","[144.016, 276.034, 0.801976]","[158.976, 178.322, 0.744601]","[158.065, 228.503, 0.816442]","[157.166, 273.4, 0.770652]","[146.637, 89.4492, 0.856182]","[157.165, 89.441, 0.86313]","[140.485, 93.8223, 0.813641]","[162.472, 93.8153, 0.819246]","[153.67, 283.985, 0.585625]","[158.964, 283.088, 0.636563]","[154.562, 277.819, 0.570665]","[146.628, 284.817, 0.659982]","[141.337, 284.821, 0.630624]","[144.879, 278.695, 0.649057]"
"[150.162, 94.7098, 0.933984]","[151.012, 121.109, 0.914096]","[130.754, 121.088, 0.849497]","[124.63, 153.67, 0.824186]","[123.736, 181.836, 0.869106]","[171.26, 120.235, 0.81799]","[172.139, 151.958, 0.861599]","[172.166, 181.836, 0.865866]","[148.383, 175.702, 0.690887]","[136.929, 175.697, 0.710498]","[140.483, 228.497, 0.778383]","[144.013, 274.302, 0.794073]","[158.972, 177.436, 0.735694]","[157.216, 227.616, 0.778455]","[156.331, 273.404, 0.758336]","[144.886, 90.2837, 0.903145]","[152.834, 89.4307, 0.855508]","[138.716, 93.8261, 0.851254]","[159.015, 93.7854, 0.847469]","[152.811, 284.826, 0.626591]","[158.948, 283.957, 0.691319]","[154.572, 277.822, 0.591517]","[145.751, 284.831, 0.713786]","[139.601, 284.821, 0.679235]","[144.894, 278.663, 0.653987]"
"[150.988, 94.6655, 0.916673]","[151.023, 121.958, 0.923389]","[130.768, 121.109, 0.860664]","[124.663, 154.555, 0.796916]","[123.763, 181.862, 0.852639]","[171.264, 121.101, 0.825553]","[172.146, 151.948, 0.85805]","[172.19, 181.853, 0.867197]","[148.387, 176.569, 0.694095]","[136.935, 176.576, 0.722877]","[141.336, 228.489, 0.789718]","[144, 275.158, 0.793684]","[158.976, 177.445, 0.736584]","[158.03, 227.614, 0.793744]","[156.335, 273.417, 0.759003]","[144.9, 88.585, 0.917845]","[154.544, 88.5757, 0.866706]","[138.713, 93.8118, 0.837041]","[159.863, 93.7895, 0.844656]","[152.794, 284.82, 0.626225]","[158.939, 283.955, 0.682917]","[155.424, 277.833, 0.59711]","[144.912, 284.826, 0.706912]","[139.586, 284.818, 0.673544]","[144.878, 278.67, 0.665341]"
"[150.992, 94.7012, 0.935874]","[151.016, 121.116, 0.919399]","[130.759, 121.095, 0.851338]","[124.641, 153.677, 0.812599]","[123.74, 181.836, 0.870595]","[171.268, 120.236, 0.821299]","[172.129, 152.799, 0.849469]","[172.142, 181.854, 0.850329]","[147.53, 176.58, 0.700152]","[136.925, 177.44, 0.725091]","[141.338, 228.503, 0.780492]","[144.013, 275.174, 0.796842]","[158.967, 177.448, 0.742538]","[158.045, 228.486, 0.813397]","[156.322, 273.423, 0.756882]","[144.903, 89.4439, 0.899255]","[153.693, 89.4169, 0.849211]","[138.719, 94.6451, 0.858633]","[159.849, 92.9204, 0.8327]","[152.795, 284.832, 0.639425]","[158.933, 283.968, 0.699992]","[154.573, 277.84, 0.587878]","[144.895, 284.836, 0.722108]","[138.738, 284.823, 0.691011]","[144.904, 278.687, 0.650765]"
"[151.001, 94.6742, 0.927335]","[151.036, 121.953, 0.924624]","[130.781, 121.104, 0.857348]","[125.525, 153.679, 0.790654]","[123.769, 181.839, 0.847801]","[171.276, 121.095, 0.82901]","[172.149, 151.95, 0.858739]","[172.196, 181.861, 0.859638]","[149.255, 175.701, 0.692648]","[136.957, 175.701, 0.722638]","[141.359, 228.485, 0.786721]","[143.996, 275.156, 0.798069]","[158.991, 177.436, 0.726614]","[158.031, 227.629, 0.79999]","[156.331, 274.275, 0.757503]","[144.913, 89.4017, 0.910874]","[154.556, 88.5828, 0.8625]","[138.719, 93.8094, 0.836858]","[159.866, 92.9494, 0.834864]","[152.786, 284.83, 0.626703]","[158.93, 283.972, 0.684108]","[154.571, 278.651, 0.609705]","[144.899, 284.83, 0.724773]","[138.742, 284.817, 0.689453]","[144.877, 278.668, 0.670787]"
"[150.156, 94.6704, 0.915002]","[151.011, 121.112, 0.914324]","[130.752, 121.099, 0.853148]","[124.632, 153.691, 0.820638]","[123.752, 181.864, 0.859014]","[170.42, 120.224, 0.814513]","[172.13, 151.942, 0.860017]","[172.154, 181.006, 0.862909]","[148.384, 175.7, 0.69072]","[136.932, 176.56, 0.715903]","[140.489, 228.506, 0.78265]","[144.015, 275.176, 0.799627]","[158.973, 176.577, 0.729409]","[158.042, 228.487, 0.80771]","[156.331, 273.427, 0.760027]","[144.881, 89.4004, 0.923783]","[153.678, 88.5766, 0.87472]","[138.71, 93.8184, 0.84046]","[159.844, 92.9448, 0.846356]","[152.784, 284.833, 0.635467]","[158.117, 283.971, 0.69526]","[155.429, 277.84, 0.595708]","[144.895, 284.839, 0.714361]","[138.743, 284.825, 0.678321]","[144.907, 278.684, 0.654288]"
"[149.268, 94.6835, 0.908805]","[150.133, 121.95, 0.870892]","[129.886, 121.954, 0.852023]","[123.785, 155.428, 0.845209]","[122.903, 182.719, 0.862345]","[168.63, 120.241, 0.810178]","[170.403, 152.789, 0.800197]","[171.296, 181.874, 0.828491]","[146.637, 176.567, 0.708346]","[136.073, 177.43, 0.703436]","[140.467, 228.535, 0.785856]","[144.014, 276.039, 0.790959]","[158.932, 177.437, 0.749289]","[158.029, 228.508, 0.811184]","[157.165, 273.427, 0.755268]","[144.024, 89.425, 0.918632]","[151.954, 89.3984, 0.914948]","[137.826, 94.6436, 0.888198]","[158.95, 92.9513, 0.876203]","[153.669, 284.817, 0.578441]","[158.956, 283.942, 0.641852]","[154.57, 278.655, 0.580862]","[146.624, 284.832, 0.65734]","[140.481, 284.838, 0.632635]","[144.89, 278.701, 0.634934]"
"[150.138, 94.6824, 0.914711]","[150.998, 121.118, 0.9093]","[129.938, 121.109, 0.860158]","[124.611, 154.549, 0.825091]","[123.728, 182.725, 0.865965]","[170.408, 120.234, 0.812167]","[172.114, 151.952, 0.853271]","[172.154, 181.871, 0.853039]","[147.509, 176.569, 0.691396]","[136.905, 176.579, 0.701892]","[140.478, 228.496, 0.779843]","[144.011, 274.295, 0.794073]","[158.959, 177.435, 0.735573]","[158.029, 227.618, 0.79709]","[156.32, 273.409, 0.756321]","[144.866, 89.4197, 0.9234]","[152.815, 89.401, 0.87455]","[137.879, 93.8076, 0.850917]","[159.006, 92.9457, 0.85839]","[152.788, 284.832, 0.640886]","[158.932, 283.971, 0.703715]","[154.567, 277.826, 0.592249]","[145.741, 284.832, 0.715055]","[139.596, 284.819, 0.678003]","[144.891, 278.658, 0.650668]"
"[150.121, 94.6861, 0.91304]","[150.983, 121.959, 0.904324]","[129.93, 121.953, 0.861662]","[123.784, 154.57, 0.834531]","[123.72, 182.723, 0.862927]","[169.535, 121.099, 0.808739]","[171.292, 152.791, 0.822482]","[172.123, 182.729, 0.83393]","[146.651, 178.304, 0.708261]","[136.085, 178.319, 0.717823]","[139.616, 228.519, 0.780116]","[144.008, 274.301, 0.791215]","[158.947, 178.315, 0.758672]","[158.028, 228.506, 0.812042]","[156.323, 273.424, 0.7548]","[144.847, 89.4317, 0.918672]","[152.789, 89.401, 0.887247]","[137.856, 93.8251, 0.870591]","[158.986, 92.924, 0.859103]","[152.799, 284.837, 0.612011]","[158.935, 283.972, 0.676631]","[154.56, 278.652, 0.581889]","[145.745, 284.836, 0.699046]","[139.601, 284.827, 0.666359]","[144.897, 278.665, 0.635148]"
"[151.001, 94.6736, 0.927107]","[151.038, 121.95, 0.92368]","[130.781, 121.102, 0.856568]","[125.516, 153.685, 0.792076]","[123.767, 181.004, 0.85132]","[171.277, 121.091, 0.828167]","[172.149, 151.943, 0.860584]","[172.195, 181.859, 0.860265]","[149.256, 175.697, 0.690937]","[136.958, 175.699, 0.720421]","[141.359, 228.486, 0.787981]","[143.997, 275.167, 0.796703]","[158.993, 176.581, 0.722685]","[158.032, 227.626, 0.799672]","[156.333, 274.279, 0.757187]","[144.914, 89.4032, 0.909919]","[154.553, 88.5816, 0.862784]","[138.722, 93.8087, 0.839451]","[159.864, 92.947, 0.83411]","[152.79, 284.821, 0.615799]","[158.931, 283.963, 0.674694]","[154.571, 278.655, 0.607286]","[144.907, 284.826, 0.709884]","[139.584, 284.817, 0.674184]","[144.874, 278.676, 0.665579]"
"[151.002, 94.7186, 0.943859]","[151.026, 121.109, 0.917939]","[130.771, 121.086, 0.849342]","[124.646, 152.828, 0.815975]","[123.759, 180.988, 0.870112]","[171.268, 120.236, 0.823716]","[172.146, 151.941, 0.862159]","[172.184, 181.846, 0.860709]","[149.254, 175.693, 0.689715]","[136.953, 175.688, 0.716356]","[141.337, 228.5, 0.777825]","[144.008, 275.155, 0.792245]","[158.99, 177.433, 0.722582]","[157.215, 227.618, 0.783936]","[156.33, 273.409, 0.754617]","[144.915, 90.2982, 0.887658]","[154.544, 89.4438, 0.839459]","[138.733, 94.6568, 0.860565]","[159.843, 93.8164, 0.848857]","[152.798, 284.824, 0.622022]","[158.938, 283.961, 0.68759]","[155.423, 277.825, 0.589466]","[145.745, 284.832, 0.705813]","[139.597, 284.825, 0.674227]","[144.888, 278.669, 0.650113]"
"[149.281, 94.6854, 0.907431]","[150.169, 121.96, 0.895803]","[129.915, 121.113, 0.857389]","[123.796, 154.576, 0.831445]","[122.895, 181.852, 0.874937]","[169.514, 121.957, 0.813141]","[171.259, 152.822, 0.798352]","[171.289, 183.614, 0.821084]","[146.634, 177.436, 0.706432]","[136.078, 177.442, 0.705541]","[140.463, 228.53, 0.796991]","[144.013, 275.175, 0.790532]","[158.925, 177.453, 0.749916]","[157.21, 228.492, 0.800861]","[156.327, 273.401, 0.763548]","[144.036, 89.4229, 0.915129]","[151.969, 88.5853, 0.89679]","[137.841, 93.8088, 0.869055]","[158.984, 92.9229, 0.858105]","[153.671, 283.958, 0.579852]","[158.956, 282.215, 0.644895]","[154.569, 277.817, 0.574014]","[146.629, 283.982, 0.658049]","[141.345, 284.806, 0.627648]","[144.88, 278.677, 0.647333]"
"[149.283, 94.6853, 0.907302]","[150.17, 121.958, 0.895916]","[129.915, 121.111, 0.857479]","[123.794, 154.564, 0.833739]","[122.898, 181.848, 0.874365]","[169.515, 121.956, 0.812258]","[171.259, 152.818, 0.800469]","[171.294, 183.617, 0.822651]","[146.642, 177.435, 0.705802]","[136.083, 177.441, 0.708096]","[140.467, 228.526, 0.796978]","[144.013, 275.174, 0.789611]","[158.931, 177.455, 0.752805]","[157.212, 228.485, 0.800052]","[156.326, 273.401, 0.762223]","[144.838, 89.4226, 0.91717]","[151.97, 88.5867, 0.893856]","[137.842, 93.8099, 0.8723]","[158.985, 92.92, 0.860387]","[153.672, 283.959, 0.580235]","[158.958, 282.216, 0.643916]","[154.568, 277.817, 0.574206]","[145.786, 283.983, 0.658753]","[140.488, 283.986, 0.627159]","[144.881, 278.674, 0.645847]"
"[148.4, 94.702, 0.907298]","[150.131, 121.088, 0.859039]","[129.886, 121.1, 0.846079]","[123.793, 155.43, 0.839352]","[122.901, 181.858, 0.873172]","[168.637, 119.351, 0.812735]","[171.283, 151.925, 0.847507]","[172.167, 181.866, 0.851776]","[146.635, 176.579, 0.703504]","[136.075, 177.437, 0.701024]","[139.615, 228.501, 0.788322]","[144.018, 275.18, 0.801088]","[158.928, 177.445, 0.743471]","[157.197, 228.476, 0.791487]","[156.331, 273.408, 0.760614]","[144.003, 89.4483, 0.904276]","[151.94, 89.4105, 0.915984]","[137.819, 94.6483, 0.87057]","[158.97, 92.9475, 0.868737]","[153.67, 284.826, 0.60967]","[158.963, 283.946, 0.665601]","[154.556, 277.828, 0.586362]","[145.757, 284.838, 0.702789]","[139.602, 284.835, 0.675724]","[144.899, 278.686, 0.656713]"
"[150.175, 94.6821, 0.920619]","[151.017, 121.119, 0.916631]","[130.76, 121.112, 0.856744]","[124.653, 154.553, 0.802957]","[123.747, 182.719, 0.86047]","[171.263, 120.231, 0.820576]","[172.137, 151.932, 0.854781]","[172.183, 181.837, 0.864259]","[148.386, 177.441, 0.698654]","[136.936, 177.446, 0.726704]","[141.354, 228.531, 0.79357]","[144.02, 276.035, 0.807836]","[158.975, 178.311, 0.741417]","[158.029, 228.485, 0.805723]","[157.172, 273.413, 0.767158]","[144.904, 89.4163, 0.911282]","[153.695, 89.4013, 0.852627]","[138.735, 93.8136, 0.830357]","[159.866, 92.9325, 0.836891]","[153.67, 284.829, 0.622876]","[158.964, 283.954, 0.681723]","[155.431, 277.831, 0.596251]","[145.754, 284.835, 0.696179]","[139.602, 284.832, 0.669014]","[144.902, 278.7, 0.660702]"
"[149.273, 94.6796, 0.908081]","[150.133, 121.95, 0.869995]","[129.889, 121.954, 0.852491]","[123.787, 155.432, 0.846361]","[122.902, 181.874, 0.862832]","[167.784, 121.087, 0.811131]","[170.405, 152.795, 0.800875]","[171.296, 182.722, 0.829332]","[146.637, 176.57, 0.707856]","[136.073, 177.432, 0.703719]","[140.468, 228.536, 0.785273]","[144.015, 276.038, 0.79244]","[158.932, 177.44, 0.749736]","[158.031, 228.508, 0.813648]","[156.335, 274.275, 0.754835]","[144.026, 89.4214, 0.919567]","[151.955, 88.5848, 0.915088]","[137.827, 93.8313, 0.884411]","[158.952, 92.9422, 0.870918]","[153.674, 284.824, 0.586253]","[158.958, 283.95, 0.648987]","[154.567, 278.656, 0.585695]","[146.632, 284.836, 0.663543]","[140.489, 284.845, 0.638538]","[144.89, 278.702, 0.637962]"
"[151.001, 94.6737, 0.926247]","[151.037, 121.95, 0.923536]","[130.78, 121.103, 0.857243]","[125.518, 153.683, 0.791855]","[123.769, 181.004, 0.850195]","[171.277, 121.091, 0.82796]","[172.149, 151.945, 0.860235]","[172.195, 181.86, 0.860573]","[149.255, 175.692, 0.690481]","[136.958, 175.695, 0.720445]","[141.359, 228.486, 0.787595]","[143.996, 275.163, 0.796322]","[158.992, 176.577, 0.722416]","[158.032, 227.627, 0.799309]","[156.334, 274.281, 0.75719]","[144.913, 89.4021, 0.910071]","[154.556, 88.5822, 0.861318]","[138.721, 93.8078, 0.835467]","[159.867, 92.948, 0.831896]","[152.787, 284.823, 0.617604]","[158.929, 283.967, 0.677151]","[154.573, 278.657, 0.60761]","[144.906, 284.827, 0.710903]","[139.582, 284.817, 0.674706]","[144.874, 278.672, 0.665482]"
"[150.163, 94.7021, 0.931829]","[151.006, 121.115, 0.913411]","[129.944, 121.104, 0.853165]","[124.647, 153.69, 0.810281]","[123.745, 181.85, 0.866118]","[170.417, 120.24, 0.815552]","[172.132, 151.957, 0.856746]","[172.144, 181.861, 0.852237]","[148.38, 175.703, 0.694071]","[136.929, 176.569, 0.723446]","[141.343, 228.498, 0.787532]","[144.012, 275.168, 0.795281]","[158.969, 176.576, 0.733111]","[158.032, 228.473, 0.804297]","[156.323, 273.419, 0.758157]","[144.888, 89.4455, 0.904862]","[153.67, 89.4207, 0.854478]","[138.716, 93.8271, 0.856443]","[159.836, 93.7842, 0.854483]","[152.789, 284.82, 0.631376]","[158.93, 283.955, 0.688851]","[155.422, 277.835, 0.589664]","[144.896, 284.827, 0.710921]","[138.743, 284.813, 0.674487]","[144.902, 278.679, 0.647016]"
"[150.993, 94.6722, 0.923858]","[151.018, 121.953, 0.918371]","[130.765, 121.954, 0.861184]","[125.503, 154.555, 0.792488]","[123.77, 182.721, 0.845554]","[171.255, 120.234, 0.818504]","[172.141, 151.926, 0.869829]","[172.193, 181.839, 0.868702]","[149.256, 176.559, 0.692433]","[136.957, 176.567, 0.722084]","[141.359, 228.5, 0.786852]","[144.004, 275.15, 0.801331]","[158.998, 177.438, 0.722481]","[158.038, 227.608, 0.798502]","[156.334, 273.427, 0.757856]","[144.905, 89.3991, 0.914846]","[154.551, 88.5836, 0.861605]","[138.711, 93.8012, 0.836853]","[159.864, 93.789, 0.840621]","[152.798, 284.829, 0.627215]","[158.94, 283.968, 0.688532]","[155.422, 277.843, 0.605576]","[144.914, 284.832, 0.729064]","[139.586, 284.824, 0.698863]","[144.884, 278.666, 0.668655]"
"[150.17, 94.6949, 0.930097]","[151.017, 121.12, 0.918349]","[130.764, 121.087, 0.848335]","[124.624, 153.675, 0.827984]","[123.724, 181.858, 0.873435]","[171.256, 121.108, 0.820423]","[172.135, 152.808, 0.847434]","[172.159, 182.72, 0.854558]","[147.515, 178.303, 0.701822]","[136.908, 178.312, 0.715649]","[140.468, 228.511, 0.781071]","[144.015, 275.155, 0.796663]","[158.966, 178.316, 0.745667]","[157.206, 228.474, 0.790442]","[156.335, 274.275, 0.757395]","[144.894, 89.4303, 0.904652]","[153.691, 89.4116, 0.857185]","[138.732, 93.8334, 0.829606]","[159.852, 93.7994, 0.853418]","[151.959, 284.823, 0.627274]","[158.115, 283.972, 0.697294]","[155.449, 278.662, 0.604489]","[144.91, 284.829, 0.689716]","[139.594, 284.826, 0.662544]","[144.898, 278.676, 0.65341]"
