Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[194.373, 209.315, 0.87014]","[193.419, 211.303, 0.902617]","[172.54, 211.341, 0.869411]","[177.515, 241.14, 0.581445]","[188.471, 234.156, 0.401691]","[211.318, 211.324, 0.928628]","[205.354, 244.133, 0.753976]","[202.362, 233.188, 0.812701]","[194.404, 251.097, 0.855302]","[183.474, 251.108, 0.790776]","[183.493, 281.95, 0.82247]","[186.47, 314.768, 0.902004]","[203.378, 251.115, 0.822664]","[201.367, 279.939, 0.835599]","[196.446, 315.738, 0.828652]","[188.454, 203.425, 0.856635]","[196.402, 203.389, 0.874708]","[181.498, 202.341, 0.786515]","[203.35, 199.389, 0.818558]","[195.429, 323.735, 0.808757]","[202.377, 322.759, 0.837949]","[195.451, 319.737, 0.695493]","[185.473, 324.724, 0.810283]","[179.487, 323.701, 0.85214]","[187.49, 318.739, 0.730568]"
"[194.442, 208.329, 0.893829]","[193.393, 210.38, 0.897176]","[172.547, 211.337, 0.875423]","[177.505, 244.154, 0.809225]","[182.499, 232.219, 0.794142]","[210.366, 210.379, 0.938055]","[206.346, 242.189, 0.808135]","[202.364, 229.25, 0.849281]","[192.433, 253.111, 0.776037]","[180.511, 253.125, 0.768583]","[185.446, 280.937, 0.819184]","[186.478, 314.779, 0.881859]","[202.354, 253.099, 0.816332]","[201.402, 278.95, 0.826717]","[196.434, 315.741, 0.824658]","[189.466, 203.401, 0.861778]","[196.438, 203.333, 0.88391]","[183.467, 201.395, 0.806632]","[203.337, 197.421, 0.773982]","[195.44, 324.698, 0.795351]","[202.39, 322.771, 0.83735]","[195.431, 319.751, 0.673322]","[185.474, 325.713, 0.796026]","[179.487, 323.724, 0.836229]","[187.483, 319.718, 0.718122]"
"[193.413, 211.345, 0.872618]","[193.408, 212.312, 0.891265]","[172.537, 212.357, 0.853373]","[176.523, 243.175, 0.776714]","[184.471, 234.183, 0.67989]","[211.306, 212.321, 0.911656]","[205.365, 245.153, 0.751239]","[201.38, 234.212, 0.86825]","[194.4, 252.129, 0.82678]","[182.506, 253.086, 0.757468]","[183.487, 281.934, 0.816473]","[186.473, 314.782, 0.894116]","[203.367, 252.12, 0.812005]","[201.382, 278.969, 0.837004]","[196.442, 315.742, 0.82685]","[188.444, 209.337, 0.825404]","[195.447, 209.325, 0.845741]","[180.544, 203.335, 0.716001]","[202.416, 202.378, 0.845623]","[195.433, 323.75, 0.801214]","[202.379, 322.766, 0.836572]","[195.445, 319.742, 0.694933]","[185.458, 325.695, 0.808177]","[179.481, 323.719, 0.853321]","[187.496, 319.718, 0.735516]"
"[202.378, 161.604, 0.916022]","[204.351, 169.56, 0.890481]","[186.489, 169.544, 0.875504]","[170.595, 180.52, 0.858545]","[175.538, 157.615, 0.814696]","[223.253, 168.58, 0.81461]","[234.187, 182.507, 0.799217]","[229.236, 162.607, 0.82293]","[203.431, 226.225, 0.837691]","[193.438, 226.222, 0.793625]","[191.454, 270.99, 0.79101]","[187.425, 314.74, 0.916834]","[218.234, 226.238, 0.818461]","[216.284, 267.037, 0.813794]","[216.299, 307.813, 0.802506]","[198.411, 155.66, 0.877154]","[205.394, 155.683, 0.874879]","[194.444, 154.593, 0.425056]","[214.309, 154.599, 0.838789]","[215.304, 320.71, 0.713043]","[220.304, 317.733, 0.713566]","[214.304, 312.787, 0.626991]","[186.465, 324.715, 0.789814]","[179.523, 322.757, 0.837979]","[188.455, 318.727, 0.690573]"
"[202.338, 177.494, 0.802835]","[198.412, 179.537, 0.874928]","[179.513, 181.51, 0.855514]","[178.554, 209.339, 0.88512]","[182.51, 185.457, 0.74323]","[218.284, 179.483, 0.904536]","[218.253, 204.384, 0.747048]","[210.379, 186.474, 0.719623]","[201.377, 232.212, 0.7971]","[188.458, 231.237, 0.769118]","[187.521, 272.985, 0.85151]","[186.512, 313.779, 0.905621]","[211.325, 233.178, 0.800663]","[205.349, 270.016, 0.790011]","[201.364, 311.78, 0.809308]","[196.448, 171.601, 0.748729]","[203.417, 171.575, 0.745077]","[191.44, 168.582, 0.673844]","[210.318, 169.526, 0.4703]","[196.435, 322.74, 0.717268]","[203.392, 322.681, 0.780316]","[197.428, 314.778, 0.588794]","[186.481, 323.699, 0.812954]","[179.534, 322.708, 0.845809]","[187.509, 317.736, 0.694815]"
"[200.366, 178.512, 0.820033]","[197.401, 185.466, 0.856556]","[179.507, 185.489, 0.866377]","[179.473, 213.308, 0.856192]","[181.523, 194.441, 0.795624]","[217.318, 185.436, 0.810966]","[212.334, 213.332, 0.721175]","[207.343, 194.45, 0.68204]","[200.368, 234.207, 0.815583]","[187.499, 234.169, 0.812679]","[187.489, 273.982, 0.889377]","[186.494, 313.782, 0.903904]","[210.34, 234.242, 0.842787]","[203.371, 272.976, 0.844479]","[198.396, 313.743, 0.812098]","[195.409, 173.545, 0.792386]","[202.426, 172.577, 0.792783]","[188.452, 171.521, 0.772954]","[209.338, 170.592, 0.69897]","[195.43, 322.736, 0.78093]","[202.394, 322.698, 0.814259]","[196.398, 315.757, 0.595868]","[186.456, 323.704, 0.816404]","[179.522, 322.708, 0.842042]","[187.477, 316.776, 0.700049]"
"[195.425, 194.403, 0.869001]","[195.373, 199.414, 0.894301]","[177.513, 201.373, 0.853761]","[178.502, 229.25, 0.682009]","[187.471, 219.328, 0.34481]","[213.32, 198.413, 0.804861]","[209.341, 227.275, 0.757845]","[202.381, 218.302, 0.756009]","[195.428, 243.158, 0.853902]","[186.415, 243.16, 0.810753]","[186.415, 279.926, 0.819826]","[186.467, 314.749, 0.890845]","[206.371, 243.164, 0.792062]","[202.388, 276.961, 0.86555]","[197.391, 314.778, 0.832478]","[192.453, 188.483, 0.786107]","[200.392, 188.458, 0.80681]","[186.453, 186.47, 0.77707]","[205.371, 185.486, 0.807129]","[195.427, 323.705, 0.819011]","[202.388, 322.736, 0.848352]","[195.435, 318.737, 0.6472]","[186.423, 323.748, 0.806941]","[179.497, 322.746, 0.84159]","[187.466, 318.726, 0.715846]"
"[196.403, 187.452, 0.828999]","[195.475, 193.416, 0.903791]","[178.536, 193.429, 0.891795]","[178.55, 225.265, 0.844746]","[180.53, 210.301, 0.80522]","[216.3, 193.398, 0.801564]","[209.33, 220.323, 0.729779]","[203.351, 204.376, 0.809549]","[196.439, 239.175, 0.778554]","[186.508, 238.185, 0.78729]","[187.419, 275.978, 0.866979]","[186.475, 314.726, 0.892368]","[209.33, 240.158, 0.768473]","[202.41, 274.949, 0.877418]","[197.425, 314.725, 0.830792]","[194.393, 183.488, 0.788944]","[201.381, 183.494, 0.771523]","[187.455, 179.509, 0.70042]","[207.337, 179.465, 0.753103]","[195.443, 322.768, 0.813285]","[202.404, 322.72, 0.848173]","[195.452, 316.771, 0.623121]","[186.436, 323.73, 0.798151]","[179.499, 322.725, 0.835245]","[187.459, 317.755, 0.707209]"
"[202.389, 155.673, 0.943251]","[205.35, 165.587, 0.859676]","[187.468, 164.613, 0.891453]","[170.566, 176.511, 0.863199]","[174.52, 153.639, 0.832275]","[224.275, 165.586, 0.833781]","[239.166, 177.507, 0.791286]","[236.209, 157.613, 0.808032]","[204.381, 224.26, 0.793042]","[194.387, 224.25, 0.776577]","[193.391, 269.02, 0.814147]","[187.443, 314.751, 0.921237]","[218.277, 225.221, 0.801996]","[218.283, 266.057, 0.883462]","[220.299, 307.817, 0.815464]","[199.384, 151.68, 0.829078]","[207.347, 153.645, 0.860281]","[195.377, 147.737, 0.256007]","[217.258, 149.684, 0.812316]","[224.248, 319.735, 0.745025]","[228.259, 316.735, 0.75255]","[219.291, 313.723, 0.700028]","[186.47, 324.728, 0.789564]","[179.519, 322.762, 0.841494]","[188.475, 318.735, 0.689585]"
"[203.433, 147.712, 0.928552]","[210.28, 162.59, 0.904514]","[189.458, 162.557, 0.849094]","[165.587, 163.624, 0.863639]","[164.6, 139.747, 0.874748]","[227.219, 162.615, 0.87477]","[250.114, 164.631, 0.863307]","[252.124, 146.722, 0.871925]","[207.366, 220.292, 0.773169]","[195.381, 220.275, 0.794148]","[193.426, 268.045, 0.809287]","[187.426, 314.76, 0.911107]","[219.279, 221.279, 0.796085]","[225.249, 267.044, 0.859058]","[235.172, 308.816, 0.847399]","[202.368, 144.675, 0.883577]","[210.345, 145.705, 0.925748]","[197.401, 143.713, 0.240249]","[219.256, 146.648, 0.917457]","[242.14, 320.734, 0.80852]","[245.141, 315.782, 0.76312]","[234.163, 314.724, 0.737313]","[186.453, 325.711, 0.778803]","[179.496, 323.697, 0.8382]","[188.448, 318.754, 0.683345]"
"[194.413, 203.374, 0.924801]","[194.394, 209.332, 0.901982]","[173.567, 210.28, 0.836053]","[178.496, 240.166, 0.69167]","[180.505, 227.256, 0.586486]","[211.362, 208.356, 0.850837]","[204.38, 241.174, 0.757612]","[202.35, 227.279, 0.851036]","[194.406, 249.139, 0.837602]","[183.49, 250.071, 0.773551]","[184.465, 281.91, 0.8204]","[186.477, 314.765, 0.904787]","[203.387, 249.138, 0.814723]","[201.373, 278.943, 0.835662]","[196.45, 315.74, 0.82649]","[189.445, 200.377, 0.812467]","[197.395, 199.396, 0.827724]","[183.472, 195.435, 0.773242]","[203.403, 194.438, 0.865436]","[195.42, 323.742, 0.814372]","[202.374, 322.768, 0.839782]","[195.457, 319.742, 0.691614]","[185.484, 324.715, 0.81104]","[179.498, 322.771, 0.844864]","[187.494, 318.738, 0.72739]"
"[195.436, 196.446, 0.77931]","[194.453, 202.363, 0.952392]","[176.52, 202.416, 0.871013]","[178.536, 234.193, 0.763312]","[181.505, 219.314, 0.589459]","[212.34, 202.376, 0.87144]","[205.357, 234.247, 0.800337]","[201.4, 222.269, 0.773681]","[195.39, 244.171, 0.831858]","[185.474, 244.179, 0.778501]","[185.486, 280.928, 0.835686]","[186.464, 314.761, 0.887941]","[205.35, 244.179, 0.768739]","[202.367, 277.951, 0.866349]","[197.395, 314.804, 0.819405]","[193.41, 194.402, 0.742141]","[199.409, 194.385, 0.709705]","[185.481, 190.431, 0.772526]","[203.401, 188.452, 0.671288]","[195.422, 323.729, 0.808896]","[202.384, 322.759, 0.833927]","[195.44, 319.722, 0.655471]","[186.421, 324.692, 0.805983]","[179.5, 322.752, 0.835702]","[187.466, 318.744, 0.71505]"
"[200.371, 169.549, 0.83796]","[202.416, 172.569, 0.89766]","[186.454, 175.518, 0.832701]","[176.506, 196.406, 0.791357]","[179.477, 171.53, 0.826605]","[219.339, 171.571, 0.844843]","[222.282, 195.437, 0.811139]","[218.253, 171.596, 0.854698]","[202.393, 228.229, 0.85097]","[190.446, 228.222, 0.758464]","[190.462, 271.996, 0.805779]","[186.489, 313.785, 0.915621]","[213.312, 228.252, 0.780844]","[210.343, 268.019, 0.853354]","[204.353, 307.8, 0.812373]","[195.457, 163.612, 0.897871]","[203.385, 163.645, 0.90358]","[193.422, 160.592, 0.336123]","[211.325, 162.57, 0.769924]","[202.369, 321.686, 0.760231]","[209.332, 319.735, 0.720395]","[203.357, 312.745, 0.623741]","[186.465, 323.723, 0.787402]","[179.512, 322.718, 0.842885]","[188.441, 316.756, 0.706715]"
"[204.395, 140.732, 0.871472]","[211.356, 158.641, 0.874505]","[194.393, 156.665, 0.841659]","[163.624, 155.607, 0.909909]","[154.664, 133.749, 0.896987]","[231.21, 160.59, 0.786595]","[258.054, 156.623, 0.857781]","[270.011, 144.69, 0.808886]","[210.317, 219.26, 0.836241]","[196.435, 218.327, 0.770666]","[194.399, 267.026, 0.854808]","[187.428, 314.745, 0.911341]","[220.319, 219.27, 0.77218]","[228.252, 267.019, 0.866121]","[246.14, 312.787, 0.803935]","[203.352, 137.75, 0.921724]","[210.375, 138.725, 0.944163]",[],"[220.302, 140.719, 0.882121]","[253.102, 321.731, 0.801856]","[258.092, 318.749, 0.819713]","[244.159, 315.775, 0.694975]","[186.456, 325.702, 0.781997]","[179.501, 322.768, 0.838935]","[188.444, 318.736, 0.688294]"
"[206.368, 139.69, 0.904326]","[214.303, 157.62, 0.838914]","[195.408, 155.692, 0.8683]","[164.59, 154.623, 0.883227]","[149.66, 131.809, 0.898887]","[234.184, 157.655, 0.820715]","[260.048, 155.658, 0.826421]","[279.951, 145.669, 0.805242]","[211.336, 218.326, 0.838062]","[200.372, 218.31, 0.754596]","[194.439, 268.022, 0.835936]","[187.43, 314.754, 0.907169]","[225.244, 219.269, 0.787469]","[233.229, 267.047, 0.858896]","[251.097, 313.748, 0.880112]","[203.413, 134.758, 0.885005]","[211.341, 136.726, 0.888654]",[],"[221.298, 139.718, 0.901101]","[259.034, 322.674, 0.833788]","[264.02, 319.742, 0.801772]","[250.12, 317.755, 0.722346]","[186.453, 325.689, 0.785445]","[179.503, 322.758, 0.846474]","[187.51, 318.743, 0.686798]"
"[218.332, 131.788, 0.922251]","[234.194, 155.596, 0.916381]","[213.343, 154.657, 0.833469]","[186.442, 151.672, 0.720761]","[152.651, 147.639, 0.848429]","[252.108, 155.64, 0.845798]","[284.911, 155.665, 0.802976]","[314.782, 156.64, 0.853226]","[227.301, 218.317, 0.791129]","[217.274, 218.291, 0.738839]","[204.361, 268.021, 0.810359]","[188.484, 314.755, 0.840737]","[242.147, 219.276, 0.780159]","[250.118, 268.014, 0.851007]","[262.059, 314.753, 0.817115]","[219.28, 129.796, 0.0973238]","[224.246, 129.778, 0.870523]",[],"[235.231, 131.833, 0.913799]","[261.056, 324.722, 0.716729]","[267.072, 322.755, 0.781238]","[263.049, 318.723, 0.62561]","[184.464, 326.707, 0.740431]","[178.538, 322.741, 0.829366]","[191.424, 320.711, 0.718877]"
"[220.291, 131.754, 0.910254]","[235.247, 154.67, 0.904528]","[218.251, 154.602, 0.845969]","[187.444, 150.656, 0.737753]","[154.646, 146.682, 0.870203]","[256.1, 155.63, 0.827343]","[286.902, 155.669, 0.810049]","[317.75, 156.642, 0.803547]","[229.241, 219.267, 0.757109]","[218.277, 218.299, 0.776818]","[206.344, 267.058, 0.799951]","[189.452, 314.738, 0.823117]","[243.119, 219.316, 0.774173]","[250.148, 267.061, 0.855723]","[262.052, 314.734, 0.815232]","[220.315, 129.739, 0.099298]","[226.233, 129.744, 0.902581]",[],"[238.18, 131.807, 0.885266]","[261.051, 324.697, 0.728523]","[267.07, 322.736, 0.789429]","[263.033, 317.73, 0.623532]","[182.477, 326.708, 0.741541]","[178.519, 322.732, 0.821433]","[192.411, 320.705, 0.734968]"
"[216.295, 131.814, 0.871399]","[228.272, 156.625, 0.863599]","[210.294, 155.639, 0.855924]","[179.497, 152.658, 0.684513]","[147.68, 147.664, 0.879669]","[250.112, 156.625, 0.823335]","[281.917, 155.681, 0.831415]","[312.789, 156.628, 0.850459]","[226.258, 219.326, 0.789945]","[212.315, 219.302, 0.746465]","[202.392, 268.024, 0.827486]","[187.492, 314.727, 0.873962]","[239.184, 220.292, 0.707177]","[250.061, 268.997, 0.821535]","[262.045, 314.762, 0.816184]","[217.294, 129.776, 0.151097]","[219.309, 130.731, 0.920338]",[],"[233.218, 132.758, 0.893694]","[261.063, 325.7, 0.698742]","[267.077, 323.691, 0.766792]","[263.042, 318.729, 0.622501]","[185.477, 325.692, 0.748815]","[179.475, 322.716, 0.842189]","[188.479, 317.762, 0.685128]"
"[219.341, 131.759, 0.923657]","[235.225, 155.604, 0.907915]","[217.298, 154.639, 0.849188]","[187.435, 150.658, 0.741017]","[154.646, 146.686, 0.879963]","[256.079, 155.643, 0.824211]","[286.907, 155.668, 0.810378]","[316.755, 156.637, 0.815707]","[229.216, 219.256, 0.763472]","[218.263, 218.292, 0.767704]","[205.365, 268.007, 0.799277]","[189.441, 314.736, 0.823464]","[242.194, 219.3, 0.779376]","[250.142, 267.067, 0.852125]","[262.054, 314.736, 0.816644]","[220.306, 129.782, 0.0639294]","[226.204, 129.752, 0.896827]",[],"[237.191, 131.825, 0.881783]","[261.051, 324.703, 0.730111]","[267.075, 322.739, 0.788542]","[263.037, 317.737, 0.623564]","[182.496, 326.71, 0.742076]","[178.519, 322.734, 0.824381]","[191.452, 320.697, 0.725633]"
"[211.384, 132.748, 0.896052]","[226.276, 156.618, 0.909687]","[206.364, 155.65, 0.828398]","[177.509, 152.655, 0.681617]","[144.704, 146.705, 0.832487]","[246.149, 155.693, 0.802063]","[276.976, 155.67, 0.777288]","[307.826, 155.643, 0.833267]","[223.276, 220.307, 0.723975]","[210.363, 220.279, 0.754283]","[201.378, 267.059, 0.798547]","[187.435, 314.723, 0.902057]","[235.224, 221.292, 0.737795]","[247.12, 267.064, 0.795974]","[261.065, 314.748, 0.821012]","[212.31, 129.778, 0.111939]","[218.264, 130.729, 0.93195]",[],"[230.23, 132.803, 0.843829]","[261.056, 324.725, 0.711971]","[267.067, 322.743, 0.784203]","[262.063, 317.752, 0.625536]","[186.439, 325.689, 0.775192]","[179.493, 322.735, 0.844421]","[187.479, 317.755, 0.701998]"
"[210.363, 132.785, 0.907275]","[223.277, 155.687, 0.857224]","[203.398, 155.623, 0.870127]","[172.567, 150.655, 0.665007]","[141.723, 141.708, 0.82315]","[242.196, 156.627, 0.839412]","[273.97, 155.613, 0.749775]","[304.799, 153.638, 0.746592]","[219.313, 220.266, 0.78246]","[208.327, 219.313, 0.72401]","[197.396, 269.012, 0.784503]","[187.422, 314.748, 0.906508]","[234.159, 220.282, 0.741733]","[243.17, 267.074, 0.850368]","[260.103, 314.752, 0.832132]","[210.351, 130.761, 0.511045]","[216.286, 130.782, 0.906603]",[],"[227.296, 133.755, 0.880564]","[260.093, 325.69, 0.724344]","[267.047, 322.743, 0.794786]","[262.068, 317.752, 0.626714]","[186.448, 325.695, 0.777222]","[179.498, 322.746, 0.83888]","[187.472, 318.75, 0.708651]"
"[217.305, 131.814, 0.893027]","[231.236, 155.661, 0.870231]","[211.344, 155.595, 0.870088]","[182.485, 152.657, 0.66813]","[148.701, 147.67, 0.858874]","[251.081, 155.688, 0.847213]","[281.967, 155.68, 0.838732]","[313.78, 156.65, 0.850302]","[227.233, 218.32, 0.798051]","[214.331, 218.3, 0.714975]","[203.364, 268.015, 0.831494]","[187.513, 314.744, 0.862417]","[241.153, 219.272, 0.744185]","[250.077, 269.001, 0.824384]","[262.046, 314.752, 0.817101]","[218.271, 130.714, 0.156811]","[220.28, 130.726, 0.901371]",[],"[234.195, 132.747, 0.922502]","[261.062, 324.724, 0.699401]","[267.072, 322.75, 0.77128]","[263.043, 317.755, 0.624985]","[184.461, 325.714, 0.743718]","[178.526, 322.717, 0.844264]","[189.46, 319.743, 0.714778]"
"[208.334, 135.759, 0.849812]","[218.291, 155.699, 0.902445]","[199.413, 155.632, 0.846705]","[168.569, 149.66, 0.780916]","[142.73, 133.76, 0.832062]","[236.187, 156.638, 0.827207]","[267.01, 154.666, 0.740719]","[295.842, 146.671, 0.79776]","[213.31, 218.309, 0.781519]","[202.34, 218.281, 0.781567]","[195.414, 268.021, 0.838313]","[187.434, 314.754, 0.90189]","[227.204, 219.262, 0.806919]","[237.19, 268.001, 0.815563]","[258.106, 314.76, 0.873764]","[205.374, 131.743, 0.849397]","[211.379, 131.786, 0.938368]",[],"[225.268, 137.737, 0.901354]","[260.072, 325.698, 0.742765]","[267, 322.691, 0.844005]","[259.051, 318.744, 0.654373]","[186.447, 325.7, 0.77375]","[179.499, 322.757, 0.838093]","[187.501, 318.74, 0.686983]"
"[224.234, 131.727, 0.888519]","[237.186, 155.599, 0.877761]","[218.322, 154.607, 0.870456]","[188.487, 149.696, 0.695884]","[155.674, 146.677, 0.85403]","[258.047, 155.657, 0.850021]","[289.865, 155.651, 0.84156]","[320.737, 155.685, 0.856519]","[231.21, 219.261, 0.755281]","[218.328, 218.292, 0.790213]","[207.36, 267.032, 0.801319]","[189.461, 314.726, 0.820724]","[243.147, 219.318, 0.77522]","[251.067, 267.048, 0.858341]","[262.042, 314.728, 0.813431]","[224.246, 128.78, 0.136104]","[227.24, 128.788, 0.900597]",[],"[241.166, 131.779, 0.925725]","[261.044, 324.694, 0.731495]","[267.068, 322.734, 0.790466]","[262.063, 316.77, 0.624274]","[182.481, 326.694, 0.737951]","[178.513, 322.717, 0.827318]","[192.416, 319.738, 0.733827]"
"[210.299, 132.791, 0.890426]","[221.267, 155.684, 0.869546]","[202.415, 155.619, 0.890139]","[171.555, 148.713, 0.728638]","[140.757, 139.722, 0.891998]","[241.176, 156.622, 0.814521]","[271.991, 155.644, 0.750283]","[300.841, 149.658, 0.742621]","[218.306, 220.277, 0.792318]","[204.373, 219.328, 0.734585]","[196.395, 270.004, 0.798602]","[187.425, 314.75, 0.904908]","[231.223, 220.293, 0.708302]","[242.18, 268.012, 0.847691]","[260.067, 314.74, 0.83665]","[210.292, 130.776, 0.516787]","[213.33, 130.806, 0.901048]",[],"[227.207, 134.766, 0.899766]","[260.092, 324.708, 0.724194]","[267.04, 322.708, 0.799632]","[262.036, 316.77, 0.620296]","[186.437, 325.708, 0.780175]","[179.491, 322.755, 0.847031]","[187.483, 318.744, 0.701259]"
"[226.192, 131.728, 0.916648]","[240.165, 154.651, 0.880998]","[219.319, 153.663, 0.84294]","[191.429, 149.676, 0.695276]","[158.624, 146.688, 0.833131]","[259.028, 155.617, 0.864992]","[289.906, 155.619, 0.82393]","[321.738, 155.61, 0.873192]","[233.2, 218.264, 0.765787]","[219.306, 217.281, 0.756573]","[208.343, 267.003, 0.80394]","[189.475, 314.72, 0.81348]","[243.205, 218.322, 0.757724]","[251.094, 267.033, 0.853935]","[262.048, 314.732, 0.813136]","[226.212, 129.733, 0.132018]","[228.259, 128.777, 0.859793]",[],"[242.166, 131.792, 0.939888]","[261.044, 324.699, 0.728512]","[267.071, 322.741, 0.788197]","[262.065, 317.73, 0.619086]","[182.484, 326.674, 0.721314]","[178.517, 322.705, 0.808942]","[192.436, 319.736, 0.738927]"
"[226.222, 131.742, 0.929141]","[241.156, 154.635, 0.900406]","[220.299, 153.645, 0.824782]","[192.447, 149.672, 0.717305]","[158.631, 146.692, 0.832483]","[259.051, 155.612, 0.866265]","[290.874, 154.689, 0.807498]","[322.711, 154.619, 0.866632]","[234.154, 218.288, 0.788002]","[219.328, 217.306, 0.75403]","[209.303, 267.018, 0.80532]","[190.435, 313.796, 0.81366]","[244.168, 219.275, 0.744943]","[251.113, 267.044, 0.853672]","[262.057, 314.73, 0.813078]","[226.241, 129.757, 0.126277]","[229.229, 128.783, 0.851614]",[],"[242.194, 131.772, 0.946999]","[261.044, 324.702, 0.725622]","[267.075, 322.744, 0.784936]","[262.069, 317.734, 0.623615]","[182.508, 326.685, 0.725516]","[178.527, 322.712, 0.812367]","[192.439, 319.713, 0.733627]"
"[230.216, 130.802, 0.881528]","[247.129, 153.671, 0.848047]","[227.251, 153.615, 0.822019]","[196.435, 148.685, 0.722348]","[163.621, 141.733, 0.821105]","[266.005, 154.591, 0.811219]","[296.84, 148.706, 0.741624]","[327.685, 147.639, 0.836369]","[237.197, 218.286, 0.7672]","[226.25, 217.283, 0.779922]","[210.364, 265.993, 0.848609]","[189.482, 312.749, 0.796075]","[250.142, 219.285, 0.795285]","[255.086, 267.063, 0.806688]","[263.037, 314.738, 0.813081]","[229.252, 129.742, 0.082308]","[234.228, 126.812, 0.888838]",[],"[248.129, 130.778, 0.911155]","[261.044, 324.713, 0.70991]","[267.078, 322.758, 0.774142]","[263.042, 317.746, 0.614828]","[183.497, 328.65, 0.730591]","[178.542, 322.757, 0.783063]","[191.441, 314.792, 0.725822]"
