Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[153.764, 118.453, 0.903553]","[162.024, 149.054, 0.847115]","[132.54, 147.898, 0.814996]","[96.0012, 173.776, 0.843514]","[79.4986, 156.159, 0.911158]","[191.478, 149.058, 0.799999]","[225.698, 162.036, 0.77357]","[242.204, 154.919, 0.773656]","[157.304, 235.126, 0.698413]","[137.337, 232.817, 0.681316]","[134.891, 314.143, 0.79715]","[127.801, 381.295, 0.830154]","[176.182, 235.14, 0.678082]","[182.073, 309.444, 0.750317]","[193.889, 377.824, 0.764154]","[146.732, 113.708, 0.899888]","[158.509, 113.686, 0.841433]","[141.974, 117.176, 0.0921341]","[173.869, 116.075, 0.893009]","[199.778, 393.167, 0.662709]","[205.685, 390.817, 0.704241]","[193.836, 382.576, 0.652809]","[124.281, 395.509, 0.751208]","[117.181, 391.989, 0.807233]","[130.202, 383.754, 0.678139]"
"[137.249, 165.585, 0.358027]","[144.366, 182.034, 0.853806]","[117.213, 183.196, 0.833214]","[114.851, 222.224, 0.755933]","[120.761, 239.832, 0.143898]","[171.465, 180.883, 0.766374]","[176.183, 228.063, 0.842941]","[165.615, 202.142, 0.762642]","[141.982, 258.757, 0.732026]","[124.295, 258.705, 0.71823]","[119.634, 322.383, 0.786203]","[125.505, 381.303, 0.802941]","[159.696, 259.918, 0.697789]","[146.705, 317.66, 0.819097]","[146.702, 381.323, 0.751347]","[133.757, 160.838, 0.324907]","[143.165, 160.847, 0.330442]","[126.659, 158.509, 0.365164]","[154.925, 157.349, 0.501816]","[145.493, 396.675, 0.714006]","[153.775, 393.181, 0.731232]","[145.503, 383.708, 0.582835]","[120.78, 396.69, 0.723133]","[116.018, 392.024, 0.742706]","[127.89, 383.746, 0.693378]"
"[144.366, 160.865, 0.470873]","[145.545, 174.966, 0.941693]","[118.432, 175.004, 0.864762]","[111.353, 219.807, 0.819164]","[108.987, 189.148, 0.79913]","[173.795, 174.969, 0.836428]","[183.298, 219.781, 0.865103]","[173.813, 193.897, 0.678082]","[144.332, 257.514, 0.738748]","[125.462, 256.351, 0.712138]","[123.104, 321.218, 0.76639]","[126.602, 381.346, 0.798267]","[163.223, 258.685, 0.716424]","[147.918, 316.544, 0.795613]","[146.763, 381.344, 0.731396]","[137.3, 154.963, 0.512131]","[147.878, 154.924, 0.497923]","[127.893, 153.748, 0.553586]","[156.207, 150.258, 0.597782]","[145.523, 397.871, 0.69473]","[153.79, 395.496, 0.693855]","[145.553, 384.877, 0.559063]","[119.595, 397.841, 0.730066]","[114.882, 393.123, 0.727804]","[127.886, 386.076, 0.683166]"
"[152.598, 125.495, 0.868565]","[157.297, 153.78, 0.893392]","[127.891, 153.747, 0.841269]","[93.652, 180.884, 0.791933]","[83.047, 163.206, 0.799975]","[185.631, 153.788, 0.824755]","[229.251, 166.76, 0.797349]","[230.451, 155.003, 0.79248]","[156.096, 238.669, 0.728246]","[137.223, 237.508, 0.692929]","[130.224, 315.306, 0.776011]","[126.709, 380.192, 0.82993]","[173.869, 238.689, 0.72526]","[173.824, 310.609, 0.785394]","[185.618, 373.095, 0.728412]","[146.675, 118.388, 0.949591]","[157.339, 118.392, 0.910568]","[138.504, 118.43, 0.28837]","[172.631, 118.424, 0.870083]","[193.883, 390.734, 0.5661]","[199.782, 384.907, 0.615638]","[184.45, 380.146, 0.534402]","[123.127, 396.676, 0.733541]","[117.176, 392.016, 0.772084]","[130.216, 383.753, 0.668535]"
"[138.459, 173.785, 0.270657]","[143.171, 184.494, 0.879976]","[117.228, 185.665, 0.847815]","[117.199, 231.61, 0.830763]","[117.208, 222.198, 0.19154]","[167.921, 184.481, 0.819885]","[171.49, 232.812, 0.834766]","[159.683, 203.287, 0.811421]","[140.812, 265.803, 0.734833]","[124.276, 264.61, 0.70965]","[119.577, 323.53, 0.802896]","[126.616, 381.306, 0.819079]","[157.365, 268.111, 0.732871]","[146.695, 320.023, 0.81913]","[146.682, 380.189, 0.794433]","[136.054, 165.599, 0.310687]","[144.362, 165.601, 0.305323]","[126.687, 165.608, 0.428437]","[153.752, 165.56, 0.460926]","[145.542, 395.497, 0.756253]","[154.921, 392.016, 0.776436]","[144.35, 382.595, 0.645297]","[124.292, 394.325, 0.69611]","[117.188, 391.976, 0.741025]","[129.012, 383.743, 0.704929]"
"[145.497, 154.996, 0.917156]","[146.725, 169.095, 0.887198]","[120.774, 167.948, 0.825993]","[108.958, 211.594, 0.883316]","[107.749, 182.078, 0.776114]","[174.965, 167.953, 0.821112]","[192.704, 211.591, 0.87831]","[184.437, 184.405, 0.74461]","[145.572, 251.64, 0.771401]","[126.686, 250.5, 0.755171]","[125.471, 317.69, 0.798615]","[126.62, 380.186, 0.811138]","[165.521, 252.82, 0.737578]","[154.947, 315.282, 0.81514]","[153.794, 375.445, 0.759]","[138.468, 149.087, 0.8357]","[149.094, 149.048, 0.83386]","[130.205, 146.709, 0.650875]","[158.531, 145.568, 0.815303]","[149.052, 393.149, 0.761183]","[157.362, 391.929, 0.764935]","[150.265, 381.304, 0.551827]","[121.929, 396.692, 0.712606]","[116.029, 392.02, 0.745308]","[129.004, 383.729, 0.70016]"
"[153.805, 117.214, 0.919622]","[164.403, 147.885, 0.928162]","[136.085, 146.745, 0.868143]","[97.1865, 166.733, 0.865996]","[71.3006, 153.789, 0.889262]","[192.717, 147.873, 0.83487]","[230.464, 154.95, 0.796029]","[258.732, 146.739, 0.637775]","[163.206, 233.985, 0.688977]","[144.325, 233.962, 0.670701]","[136.077, 314.122, 0.820504]","[127.811, 381.295, 0.835751]","[183.204, 235.145, 0.699934]","[186.792, 312.965, 0.755026]","[199.769, 380.183, 0.761428]","[147.925, 109.035, 0.902155]","[162.016, 109.032, 0.877256]",[],"[176.203, 113.696, 0.838546]","[202.1, 395.503, 0.726339]","[210.34, 391.998, 0.761741]","[196.231, 383.737, 0.647517]","[124.3, 395.511, 0.769144]","[117.196, 391.985, 0.826951]","[130.186, 383.754, 0.669032]"
"[164.354, 110.205, 0.874495]","[183.255, 146.701, 0.92797]","[153.803, 146.671, 0.853142]","[107.778, 144.364, 0.782336]","[60.6568, 138.48, 0.709667]","[212.705, 146.714, 0.835211]","[257.535, 140.834, 0.71]","[303.546, 137.253, 0.765331]","[179.7, 233.957, 0.664707]","[160.839, 232.78, 0.661494]","[144.367, 308.276, 0.795022]","[127.807, 376.647, 0.79466]","[199.752, 233.98, 0.651901]","[202.079, 311.801, 0.756907]","[202.123, 380.176, 0.807161]","[164.392, 107.761, 0.325235]","[169.116, 107.751, 0.877982]",[],"[189.133, 109.03, 0.868208]","[202.105, 395.492, 0.711336]","[211.502, 392.023, 0.765117]","[199.747, 383.7, 0.631413]","[124.29, 394.333, 0.748072]","[117.197, 391.924, 0.777972]","[129.005, 382.535, 0.690915]"
"[163.166, 111.321, 0.849261]","[183.196, 146.718, 0.914908]","[152.62, 146.672, 0.837281]","[107.757, 145.508, 0.777536]","[52.3809, 140.833, 0.468344]","[211.56, 146.749, 0.828002]","[256.382, 141.993, 0.6919]","[302.341, 137.27, 0.744265]","[177.348, 235.143, 0.679415]","[158.488, 233.948, 0.667728]","[144.356, 308.285, 0.789015]","[127.802, 377.806, 0.797607]","[196.246, 236.308, 0.654873]","[202.06, 311.771, 0.756547]","[202.124, 380.185, 0.809588]","[163.217, 107.777, 0.35566]","[166.786, 107.768, 0.90676]",[],"[185.66, 109.03, 0.883822]","[202.104, 395.485, 0.709449]","[211.504, 392.021, 0.766167]","[199.753, 383.706, 0.630818]","[124.3, 394.345, 0.745502]","[117.199, 391.937, 0.783076]","[127.891, 382.534, 0.700404]"
"[157.366, 111.361, 0.852914]","[177.391, 146.768, 0.864628]","[147.907, 146.732, 0.840362]","[100.704, 146.687, 0.789003]","[54.7383, 145.487, 0.591709]","[209.2, 147.882, 0.802133]","[250.477, 144.366, 0.753705]","[297.627, 137.306, 0.839317]","[175.009, 235.152, 0.718125]","[156.112, 233.95, 0.700945]","[143.144, 310.595, 0.751578]","[127.815, 378.98, 0.804289]","[193.892, 235.152, 0.69998]","[200.901, 312.939, 0.74415]","[202.124, 380.159, 0.803567]","[157.368, 107.777, 0.431796]","[165.554, 107.774, 0.952229]",[],"[184.433, 110.157, 0.905455]","[202.122, 395.487, 0.72088]","[211.508, 392.005, 0.771849]","[199.744, 383.697, 0.635227]","[124.307, 395.483, 0.754504]","[117.199, 391.944, 0.805048]","[129.022, 382.581, 0.677847]"
"[165.568, 110.169, 0.907265]","[184.48, 146.694, 0.904597]","[156.133, 146.663, 0.861926]","[111.36, 143.173, 0.691371]","[61.8311, 137.303, 0.71482]","[215.099, 146.709, 0.817701]","[259.902, 140.835, 0.700738]","[307.06, 137.233, 0.764262]","[182.098, 232.798, 0.69498]","[163.213, 231.644, 0.689286]","[145.52, 307.119, 0.82937]","[127.807, 375.476, 0.795682]","[202.09, 233.956, 0.702802]","[202.151, 310.622, 0.789778]","[202.103, 381.299, 0.813856]","[165.589, 106.609, 0.271412]","[173.773, 106.603, 0.901289]",[],"[192.653, 108.992, 0.937491]","[202.108, 395.521, 0.725418]","[211.507, 393.148, 0.774512]","[196.243, 383.72, 0.641849]","[124.325, 394.339, 0.752471]","[117.211, 391.93, 0.795507]","[127.882, 382.497, 0.674204]"
"[156.212, 111.341, 0.877432]","[175.035, 147.88, 0.903761]","[146.708, 146.744, 0.853815]","[99.5579, 147.914, 0.791198]","[54.7228, 145.519, 0.72331]","[204.52, 147.881, 0.808243]","[248.101, 145.519, 0.759689]","[296.474, 138.447, 0.779417]","[173.85, 236.313, 0.718117]","[154.961, 235.13, 0.698877]","[139.66, 314.108, 0.755702]","[127.838, 378.978, 0.805586]","[192.739, 236.305, 0.711926]","[198.575, 312.945, 0.742013]","[202.11, 380.184, 0.813569]","[156.185, 107.788, 0.682113]","[164.431, 107.772, 0.948133]",[],"[183.27, 110.174, 0.908826]","[202.118, 395.483, 0.731985]","[211.505, 392.004, 0.780518]","[198.589, 383.727, 0.634569]","[124.321, 395.517, 0.76426]","[117.214, 391.957, 0.815417]","[129.047, 382.554, 0.686892]"
"[160.833, 111.355, 0.828835]","[180.894, 146.718, 0.883809]","[150.259, 146.692, 0.826899]","[105.456, 145.546, 0.779927]","[54.7301, 143.183, 0.53392]","[210.369, 146.755, 0.816744]","[251.638, 144.307, 0.721928]","[298.794, 137.278, 0.833897]","[176.164, 233.959, 0.708358]","[156.198, 232.777, 0.699048]","[144.317, 308.278, 0.772238]","[127.814, 377.811, 0.798238]","[195.048, 233.977, 0.68257]","[200.946, 311.783, 0.748573]","[202.118, 380.176, 0.803172]","[160.872, 107.79, 0.355909]","[165.62, 107.783, 0.94137]",[],"[184.488, 109.047, 0.902081]","[202.127, 395.512, 0.722285]","[211.515, 392.022, 0.770363]","[198.591, 383.707, 0.633498]","[124.297, 394.339, 0.752222]","[117.189, 391.932, 0.796293]","[129.019, 382.556, 0.684213]"
"[164.426, 110.182, 0.900685]","[183.3, 146.695, 0.927159]","[154.983, 146.67, 0.863575]","[107.837, 144.304, 0.784563]","[60.6395, 137.343, 0.733025]","[212.739, 146.71, 0.834837]","[258.698, 140.839, 0.70793]","[304.706, 137.252, 0.781583]","[180.872, 232.816, 0.666516]","[162.019, 232.769, 0.670037]","[145.46, 308.27, 0.798887]","[127.809, 376.63, 0.797164]","[199.787, 233.974, 0.659629]","[202.102, 310.622, 0.762168]","[202.118, 380.171, 0.805375]","[164.444, 107.739, 0.321889]","[171.475, 106.632, 0.878697]",[],"[190.324, 108.982, 0.89889]","[202.113, 395.508, 0.719373]","[211.511, 393.129, 0.770505]","[198.582, 383.696, 0.630452]","[124.3, 394.332, 0.756164]","[117.202, 391.921, 0.788956]","[129.003, 382.523, 0.688688]"
"[155.008, 112.534, 0.90115]","[171.476, 146.762, 0.882361]","[141.972, 146.726, 0.819946]","[98.3279, 156.13, 0.853449]","[61.83, 146.718, 0.807016]","[200.951, 147.872, 0.810581]","[242.213, 146.746, 0.831686]","[282.296, 144.337, 0.777428]","[167.943, 235.146, 0.679999]","[147.93, 235.125, 0.671457]","[137.285, 314.104, 0.80327]","[127.819, 380.178, 0.817734]","[187.991, 235.13, 0.662249]","[193.84, 311.795, 0.810217]","[202.084, 381.316, 0.814906]","[153.792, 107.813, 0.881819]","[163.224, 107.803, 0.941468]",[],"[182.046, 110.201, 0.857565]","[202.109, 396.658, 0.731141]","[211.507, 393.128, 0.77036]","[197.412, 384.909, 0.630567]","[125.449, 395.517, 0.77062]","[117.217, 391.98, 0.825451]","[129.04, 383.741, 0.65663]"
"[154.942, 114.862, 0.896293]","[165.624, 146.769, 0.908374]","[137.289, 146.744, 0.863757]","[98.3185, 160.857, 0.827298]","[66.5075, 147.884, 0.813899]","[196.218, 146.752, 0.824948]","[237.484, 149.058, 0.750103]","[272.874, 145.577, 0.803685]","[165.555, 237.486, 0.719891]","[145.582, 236.316, 0.686019]","[136.13, 314.143, 0.810556]","[127.824, 380.174, 0.820033]","[184.452, 237.478, 0.697562]","[192.678, 311.788, 0.78771]","[200.945, 381.315, 0.798723]","[151.405, 107.837, 0.885037]","[163.178, 107.834, 0.927578]",[],"[178.546, 111.321, 0.83265]","[200.944, 396.688, 0.743852]","[210.357, 393.141, 0.764925]","[197.407, 384.872, 0.628637]","[125.444, 395.517, 0.774899]","[117.213, 391.981, 0.827899]","[129.057, 383.734, 0.655305]"
"[165.638, 110.179, 0.885192]","[185.643, 146.686, 0.887757]","[156.187, 145.581, 0.854081]","[112.522, 143.144, 0.656708]","[61.8001, 137.303, 0.6391]","[217.437, 146.71, 0.813434]","[259.936, 140.834, 0.699579]","[307.078, 137.23, 0.782812]","[183.245, 232.783, 0.717237]","[164.353, 231.629, 0.706773]","[145.534, 307.122, 0.834304]","[127.819, 375.47, 0.795169]","[202.131, 232.809, 0.7211]","[202.174, 310.612, 0.798474]","[202.099, 381.302, 0.811849]","[165.646, 106.617, 0.270733]","[173.824, 106.626, 0.923206]",[],"[192.705, 109.001, 0.944011]","[202.104, 395.524, 0.731402]","[211.508, 393.15, 0.778741]","[196.236, 383.718, 0.639434]","[124.314, 394.345, 0.738159]","[117.211, 391.93, 0.780371]","[127.889, 381.391, 0.670294]"
"[156.148, 111.35, 0.896241]","[173.853, 147.874, 0.929047]","[145.522, 146.756, 0.851761]","[99.5176, 153.791, 0.797736]","[58.247, 145.56, 0.77776]","[203.294, 146.776, 0.826452]","[242.242, 146.681, 0.81047]","[288.25, 139.641, 0.787453]","[172.63, 237.479, 0.690085]","[153.743, 236.319, 0.667249]","[137.34, 315.278, 0.798969]","[127.825, 380.142, 0.815221]","[192.634, 237.479, 0.699703]","[195.038, 312.949, 0.788924]","[202.092, 380.193, 0.815505]","[156.092, 107.783, 0.788521]","[164.381, 107.776, 0.948061]",[],"[183.218, 110.181, 0.899096]","[202.124, 394.345, 0.742751]","[211.505, 391.998, 0.790415]","[197.424, 383.754, 0.647367]","[124.32, 395.519, 0.775445]","[117.213, 391.971, 0.833352]","[129.04, 383.699, 0.677056]"
"[165.536, 110.169, 0.904236]","[184.402, 146.698, 0.921364]","[154.996, 146.673, 0.862068]","[110.139, 143.16, 0.734664]","[61.7934, 137.304, 0.746515]","[212.794, 146.71, 0.825085]","[259.889, 140.827, 0.719834]","[305.93, 137.233, 0.782502]","[182.04, 232.805, 0.679311]","[163.177, 232.769, 0.679783]","[145.481, 308.271, 0.810994]","[127.808, 375.463, 0.797926]","[200.951, 233.966, 0.680912]","[202.121, 310.611, 0.771833]","[202.105, 380.172, 0.805958]","[165.542, 106.64, 0.306835]","[172.647, 106.599, 0.88578]",[],"[191.498, 108.985, 0.912082]","[202.094, 395.514, 0.724541]","[210.402, 393.135, 0.77189]","[197.426, 383.694, 0.634977]","[124.318, 394.32, 0.762508]","[117.214, 390.833, 0.792227]","[127.888, 381.391, 0.680168]"
"[174.991, 110.163, 0.923525]","[193.918, 147.933, 0.882491]","[164.435, 146.775, 0.848492]","[124.278, 158.485, 0.712869]","[79.4787, 172.635, 0.777299]","[224.528, 149.069, 0.76802]","[265.791, 165.551, 0.775065]","[305.932, 182.042, 0.821094]","[192.713, 233.95, 0.730019]","[173.837, 232.79, 0.717919]","[160.874, 312.969, 0.754772]","[153.784, 373.117, 0.772584]","[211.576, 233.973, 0.731023]","[205.687, 311.796, 0.731944]","[202.102, 380.136, 0.80947]","[174.956, 107.741, 0.607117]","[183.194, 106.612, 0.905697]",[],"[202.066, 108.976, 0.916225]","[202.17, 395.482, 0.761227]","[211.536, 392.019, 0.812244]","[195.048, 382.568, 0.690062]","[139.62, 391.929, 0.711291]","[134.913, 388.395, 0.678243]","[156.165, 381.321, 0.650781]"
"[170.3, 110.173, 0.850229]","[192.629, 146.682, 0.914418]","[162.018, 145.559, 0.82371]","[118.41, 140.818, 0.669595]","[71.2318, 137.274, 0.756667]","[220.982, 146.729, 0.823947]","[265.806, 141.993, 0.686394]","[312.943, 137.256, 0.709128]","[184.491, 232.784, 0.726182]","[165.589, 231.603, 0.716037]","[146.729, 307.08, 0.840773]","[127.859, 376.627, 0.791988]","[204.477, 233.952, 0.693776]","[203.317, 310.608, 0.817451]","[202.099, 380.178, 0.816111]","[171.48, 106.638, 0.274817]","[175.063, 106.64, 0.913796]",[],"[193.934, 108.996, 0.92139]","[202.155, 394.324, 0.755915]","[211.539, 392.012, 0.804903]","[195.056, 383.715, 0.682999]","[125.468, 394.331, 0.731112]","[117.242, 391.921, 0.776451]","[129.006, 382.511, 0.665861]"
"[171.462, 110.173, 0.858458]","[192.679, 146.712, 0.923599]","[163.183, 145.578, 0.836701]","[119.579, 141.973, 0.661694]","[70.0945, 137.302, 0.724232]","[221.036, 146.747, 0.822254]","[265.802, 143.157, 0.709471]","[311.795, 137.27, 0.764329]","[186.799, 232.801, 0.695891]","[167.919, 231.632, 0.684477]","[146.754, 307.092, 0.827655]","[127.875, 376.65, 0.789334]","[205.694, 233.96, 0.669479]","[203.331, 310.619, 0.810487]","[202.094, 380.164, 0.811582]","[172.615, 107.737, 0.356659]","[176.193, 106.633, 0.898496]",[],"[195.081, 108.996, 0.900325]","[202.158, 394.329, 0.766071]","[211.545, 392.012, 0.813476]","[195.044, 383.709, 0.67993]","[124.304, 394.339, 0.732415]","[117.226, 391.922, 0.78428]","[129.035, 382.53, 0.667505]"
"[174.957, 110.158, 0.925567]","[193.933, 147.914, 0.880862]","[165.542, 146.758, 0.844047]","[118.379, 154.946, 0.770058]","[75.9717, 156.21, 0.769581]","[225.695, 149.049, 0.76087]","[268.145, 159.696, 0.710155]","[314.131, 166.768, 0.739048]","[192.711, 233.963, 0.72069]","[173.826, 232.79, 0.712095]","[156.147, 311.798, 0.800341]","[146.708, 373.139, 0.789438]","[211.578, 235.139, 0.71648]","[205.661, 312.938, 0.747123]","[202.098, 380.14, 0.810098]","[174.951, 107.742, 0.473639]","[182.064, 106.591, 0.88887]",[],"[200.932, 108.971, 0.912749]","[202.154, 394.34, 0.763593]","[211.536, 392.022, 0.812304]","[195.039, 382.579, 0.693198]","[127.856, 392.011, 0.694862]","[125.466, 389.559, 0.660555]","[150.263, 381.322, 0.613245]"
"[173.851, 110.169, 0.90993]","[193.932, 146.775, 0.895438]","[165.562, 146.715, 0.853088]","[117.214, 146.753, 0.734193]","[70.0869, 146.763, 0.742485]","[224.544, 146.769, 0.802213]","[268.165, 153.745, 0.693057]","[316.49, 156.117, 0.753838]","[192.683, 233.946, 0.709835]","[173.804, 231.646, 0.705434]","[154.939, 309.454, 0.788355]","[144.309, 374.294, 0.609833]","[211.552, 235.136, 0.707989]","[204.507, 311.785, 0.756376]","[202.109, 380.136, 0.807252]","[173.871, 107.747, 0.355009]","[180.902, 106.594, 0.874697]",[],"[199.781, 108.972, 0.905772]","[203.266, 394.348, 0.76858]","[211.55, 392.02, 0.808938]","[195.046, 382.576, 0.692696, 117.172, 392.001, 0.071668]","[154.957, 382.57, 0.286154]","[144.352, 386.077, 0.336385]","[136.106, 382.56, 0.4009]"
"[173.814, 110.179, 0.900609]","[193.917, 146.744, 0.907352]","[165.534, 146.689, 0.854796]","[117.267, 145.482, 0.757822]","[70.0779, 139.633, 0.646476]","[224.531, 146.746, 0.816082]","[269.366, 146.759, 0.782467]","[316.501, 146.733, 0.74898]","[192.636, 232.812, 0.696346]","[172.671, 231.635, 0.697805]","[153.801, 308.249, 0.799271]","[136.105, 376.626, 0.73511]","[211.516, 235.136, 0.69699]","[204.489, 311.796, 0.772393]","[202.116, 380.16, 0.812443]","[173.833, 107.748, 0.377015]","[179.728, 106.612, 0.871733]",[],"[198.61, 108.978, 0.897522]","[202.17, 394.334, 0.766036]","[211.555, 392.014, 0.816437]","[195.055, 383.693, 0.677873]","[124.319, 395.522, 0.588507]","[118.431, 391.942, 0.660495]","[137.293, 382.506, 0.508432]"
"[172.637, 110.173, 0.876046]","[192.742, 146.703, 0.928249]","[164.371, 146.662, 0.850916]","[119.579, 140.823, 0.694369]","[71.2069, 137.279, 0.771732]","[222.189, 146.723, 0.832668]","[266.957, 144.337, 0.718124]","[311.791, 137.321, 0.752037]","[190.335, 231.633, 0.686706]","[171.472, 231.579, 0.681754]","[149.056, 307.11, 0.8015]","[127.888, 377.811, 0.784437]","[210.359, 232.793, 0.686568]","[204.463, 311.785, 0.786638]","[202.117, 380.162, 0.81371]","[173.776, 107.744, 0.327874]","[177.352, 106.634, 0.884009]",[],"[196.231, 108.992, 0.894696]","[203.268, 395.483, 0.758108]","[211.563, 393.125, 0.805847]","[195.056, 383.705, 0.673856]","[123.132, 395.517, 0.717553]","[117.212, 391.949, 0.773594]","[129.057, 382.548, 0.655951]"
"[173.764, 110.176, 0.889161]","[193.858, 146.729, 0.925886]","[164.399, 146.676, 0.859771]","[118.434, 143.156, 0.707086]","[68.872, 137.327, 0.686574]","[223.352, 146.747, 0.827152]","[266.996, 145.55, 0.763714]","[315.304, 139.644, 0.631268]","[191.508, 232.788, 0.698195]","[172.63, 231.622, 0.69527]","[151.432, 308.251, 0.780614]","[129.052, 377.818, 0.750937]","[211.502, 233.972, 0.694342]","[204.483, 310.623, 0.775538]","[202.12, 380.16, 0.812027]","[173.798, 107.754, 0.404368]","[178.533, 106.635, 0.877574]",[],"[197.422, 109, 0.889991]","[202.158, 394.34, 0.764001]","[211.549, 392.022, 0.808179]","[195.068, 383.695, 0.67563]","[125.493, 395.487, 0.648509]","[118.377, 391.948, 0.737798]","[130.22, 382.533, 0.620177]"
"[167.927, 110.147, 0.877824]","[189.138, 146.662, 0.864542]","[158.496, 145.535, 0.827161]","[117.189, 140.833, 0.677583]","[67.6929, 137.289, 0.697216]","[218.642, 146.73, 0.811405]","[262.248, 141.984, 0.683936]","[308.23, 137.237, 0.770758]","[184.397, 232.805, 0.725399]","[164.43, 231.637, 0.718839]","[146.667, 307.12, 0.836276]","[127.839, 375.46, 0.789987]","[203.277, 233.949, 0.72669]","[203.262, 310.596, 0.816593]","[202.103, 381.301, 0.816209]","[169.105, 106.604, 0.262997]","[174.98, 106.629, 0.929855]",[],"[193.868, 109.007, 0.94376]","[202.112, 394.339, 0.740735]","[211.51, 393.129, 0.790791]","[196.216, 383.711, 0.644265]","[125.477, 394.325, 0.7346]","[117.24, 391.92, 0.76845]","[127.883, 381.386, 0.656547]"
